source_id,file,sheet,row,nonempty_cells,selected_cells,excluded_cells,selected_addresses,excluded_addresses_and_reasons
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,69,9,0,9,[],"{""A69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I69"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,70,9,0,9,[],"{""A70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I70"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,71,9,0,9,[],"{""A71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I71"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,72,9,0,9,[],"{""A72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I72"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,73,9,0,9,[],"{""A73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I73"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,74,9,0,9,[],"{""A74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I74"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30156127,public-data/30156127/XRF DTU Data.xlsx,Sheet1,75,9,0,9,[],"{""A75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""B75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""C75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""D75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""E75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""F75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""G75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""H75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本"", ""I75"": ""元素换算常数/换算表；本分析使用氧化物报告基础，不计新样本""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,1,2,0,2,[],"{""A1"": ""仪器导出元数据/标题；条件已另表记录"", ""B1"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,2,2,0,2,[],"{""A2"": ""仪器导出元数据/标题；条件已另表记录"", ""B2"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,3,2,0,2,[],"{""A3"": ""仪器导出元数据/标题；条件已另表记录"", ""B3"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,4,2,0,2,[],"{""A4"": ""仪器导出元数据/标题；条件已另表记录"", ""B4"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,5,2,0,2,[],"{""A5"": ""仪器导出元数据/标题；条件已另表记录"", ""B5"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,6,2,0,2,[],"{""A6"": ""仪器导出元数据/标题；条件已另表记录"", ""B6"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,7,2,0,2,[],"{""A7"": ""仪器导出元数据/标题；条件已另表记录"", ""B7"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,8,2,0,2,[],"{""A8"": ""仪器导出元数据/标题；条件已另表记录"", ""B8"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,9,2,0,2,[],"{""A9"": ""仪器导出元数据/标题；条件已另表记录"", ""B9"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,10,2,0,2,[],"{""A10"": ""仪器导出元数据/标题；条件已另表记录"", ""B10"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,11,2,0,2,[],"{""A11"": ""仪器导出元数据/标题；条件已另表记录"", ""B11"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,12,2,0,2,[],"{""A12"": ""仪器导出元数据/标题；条件已另表记录"", ""B12"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,13,2,0,2,[],"{""A13"": ""仪器导出元数据/标题；条件已另表记录"", ""B13"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,14,2,0,2,[],"{""A14"": ""仪器导出元数据/标题；条件已另表记录"", ""B14"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,15,2,0,2,[],"{""A15"": ""仪器导出元数据/标题；条件已另表记录"", ""B15"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,16,2,1,1,"[""B16""]","{""A16"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,17,2,1,1,"[""B17""]","{""A17"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,18,2,0,2,[],"{""A18"": ""仪器导出元数据/标题；条件已另表记录"", ""B18"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,19,2,0,2,[],"{""A19"": ""仪器导出元数据/标题；条件已另表记录"", ""B19"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,20,2,0,2,[],"{""A20"": ""仪器导出元数据/标题；条件已另表记录"", ""B20"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,21,2,1,1,"[""B21""]","{""A21"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,22,2,0,2,[],"{""A22"": ""仪器导出元数据/标题；条件已另表记录"", ""B22"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,23,2,0,2,[],"{""A23"": ""仪器导出元数据/标题；条件已另表记录"", ""B23"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,24,2,0,2,[],"{""A24"": ""仪器导出元数据/标题；条件已另表记录"", ""B24"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,25,2,0,2,[],"{""A25"": ""仪器导出元数据/标题；条件已另表记录"", ""B25"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,26,2,0,2,[],"{""A26"": ""仪器导出元数据/标题；条件已另表记录"", ""B26"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,27,2,0,2,[],"{""A27"": ""仪器导出元数据/标题；条件已另表记录"", ""B27"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,28,2,1,1,"[""B28""]","{""A28"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,29,2,0,2,[],"{""A29"": ""仪器导出元数据/标题；条件已另表记录"", ""B29"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,30,2,0,2,[],"{""A30"": ""仪器导出元数据/标题；条件已另表记录"", ""B30"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,32,7,0,7,[],"{""A32"": ""仪器导出元数据/标题；条件已另表记录"", ""B32"": ""仪器导出元数据/标题；条件已另表记录"", ""C32"": ""仪器导出元数据/标题；条件已另表记录"", ""D32"": ""仪器导出元数据/标题；条件已另表记录"", ""E32"": ""仪器导出元数据/标题；条件已另表记录"", ""F32"": ""仪器导出元数据/标题；条件已另表记录"", ""G32"": ""仪器导出元数据/标题；条件已另表记录""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,33,7,4,3,"[""A33"", ""B33"", ""C33"", ""F33""]","{""D33"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E33"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G33"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,34,7,4,3,"[""A34"", ""B34"", ""C34"", ""F34""]","{""D34"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E34"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G34"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,35,7,4,3,"[""A35"", ""B35"", ""C35"", ""F35""]","{""D35"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E35"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G35"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,36,7,4,3,"[""A36"", ""B36"", ""C36"", ""F36""]","{""D36"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E36"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G36"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,37,7,4,3,"[""A37"", ""B37"", ""C37"", ""F37""]","{""D37"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E37"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G37"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,38,7,4,3,"[""A38"", ""B38"", ""C38"", ""F38""]","{""D38"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E38"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G38"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,39,7,4,3,"[""A39"", ""B39"", ""C39"", ""F39""]","{""D39"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E39"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G39"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,40,7,4,3,"[""A40"", ""B40"", ""C40"", ""F40""]","{""D40"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E40"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G40"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,41,7,4,3,"[""A41"", ""B41"", ""C41"", ""F41""]","{""D41"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E41"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G41"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
30157066,public-data/30157066/DTU Data TGA.xlsx,#0250,42,7,4,3,"[""A42"", ""B42"", ""C42"", ""F42""]","{""D42"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""E42"": ""仪器气流/灵敏度辅助通道；不拟合动力学"", ""G42"": ""仪器气流/灵敏度辅助通道；不拟合动力学""}"
